ResourceID,Identifier Content,Identifier Type,Object Bibliography,Object Chronology,Object Compiler,Object Conservation State,Object Coordinates,Object Description,Object Dimensions Depth (cm),Object Dimensions Diameter (cm),Object Dimensions Height (cm),Object Dimensions Length (cm),Object Era,Object Excavation code,Object Geographical Context of Discovery,Object Geographical Context of Discovery Position,Object Material Autoptic Description,Object Material Origin,Object Material Type,Object Name,Object Photos,Object Reused?,Object Reused Function in the Original Context,Object Reused Original Context,Object Reused Position in the Original Context,Object Type
d3127340-ae17-65fe-3b43-47237d34fb04,Marmora,internal identifier,"Brilli et alii 2015; Ditaranto 2016; per un precedente campionamento della cava v. Attanasio, Brilli, Ogle 2006, 179-183 (M).",VI sec. d.C.,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""746a09c6-6c0c-40e9-a1ea-b7f71fd2997f"", ""inverseOntologyProperty"": """"}]",,GEOMETRYCOLLECTION (POINT (29.1578679162395 38.1299553609791)),Fronte di cava moderno.,,,,,Bizantina,,"[{""resourceId"": ""cff13642-d88f-bf5c-9e49-569ff02d76cc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""00b5d1d7-6cfb-4f1a-821d-c3921fe60b24"", ""inverseOntologyProperty"": """"}]",in situ,"Marmo bianco a grana media e grossa, a volte con venature grigiastre o completamente grigio.",Thiounta,marmo bianco,TH3,"/files/uploadedfiles/ogg-TH3_01.tif,/files/uploadedfiles/ogg-TH3_02.tif,/files/uploadedfiles/ogg-TH3_03.tif,/files/uploadedfiles/ogg-TH3_04.tif",False,,,,fronte di cava
d32104fa-14c9-26b7-7e71-4b7eeea530d2,Marmora,internal identifier,Caggia 2016a; De Giorgi 2018.,non id.,"[{""resourceId"": ""f6107b26-8026-a2ec-161c-52ad4b886cb4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3d0e1d9b-8f74-462b-afca-53a80c271e6c"", ""inverseOntologyProperty"": """"}]","Buono lo stato di conservazione, ad eccezione di due degli angoli del plinto: uno parzialmente scheggiato e l'altro completamente mancante. Sono presenti anche minute e poco significative scalfitture della superficie modanata.",GEOMETRYCOLLECTION (POINT (29.1306624513996 37.9307030423769)),"Base di colonna attica di marmo bianco venato. La base è stata rinvenuta nella navata centrale della Chiesa di San Filippo, in un accumulo di superficie di un crollo, presso la tomba C128 (US 190).  Al centro del piano d'attesa si trova il foro per l'alloggiamento del perno con relativa canaletta per il piombo.",62,51,23.9,62,Ellenistica/Imperiale,HA11_251,"[{""resourceId"": ""c603f55b-c12f-70b2-f3ad-fe56fb4f1050"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d4108389-6b30-41e9-95bf-c89b851a9a60"", ""inverseOntologyProperty"": """"}]",secondo ordine,Marmo bianco venato di grigio a grana media.,Marmar Tepe,marmo bianco venato,H13_085,/files/uploadedfiles/ogg-H13_085.jpg,True,,"[{""resourceId"": ""01a2cb5d-56ed-7dab-69ba-a45bd6a3e77f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9c180398-6a1b-4a72-b167-cc93173536cf"", ""inverseOntologyProperty"": """"}]",non id.,base di colonna
d3eddb07-f1cd-8a23-18b7-dcdd3e665935,Marmora,internal identifier,Scardozzi 2016a.,II-III sec. d.C,"[{""resourceId"": ""5cd531c6-e8cd-b191-bc5f-33fbeb4c4aef"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f3173580-b97a-4d2e-8feb-62337ae25d3d"", ""inverseOntologyProperty"": """"}]","Il blocco presenta significative mancanze, croste nere e patine biologiche.",GEOMETRYCOLLECTION (POINT (29.1272355841637 37.9211898399433)),"Frammento della parte inferiore della cassa di un sarcofago inglobato nelle formazioni calcaree vicino alla tomba S1. È visibile solo uno dei lati lunghi, che presenta uno zoccolo finemente decorato con (dal basso) una fascia liscia, una fascia convessa con foglie di quercia trattenute nella parte centrale da una legatura, un anthemion con palmette alternatamente chiuse e aperte e un astragalo a perline e fusarole. Al di sopra dello zoccolo, sulla parete della cassa, è presente un motivo a meandro.",,,35,220,Antonino-severiana,,"[{""resourceId"": ""c211a121-c22b-8d56-477b-76e3c35eca74"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a5d9dbcb-01eb-4b10-a8af-5f2e9f6a5065"", ""inverseOntologyProperty"": """"}]",,Marmo bianco a grana media.,Docimio,marmo bianco,H14_409,"/files/uploadedfiles/ogg-H14_409_composta.jpg,/files/uploadedfiles/ogg-H14_409_logo(1).jpg,/files/uploadedfiles/ogg-H14_409_logo(2).jpg",False,,,,cassa di sarcofago
d455aebc-acf2-a7d8-6222-64830fb1bdcf,Marmora,internal identifier,Scardozzi 2016a.,prima metà del II sec. d.C.,"[{""resourceId"": ""5cd531c6-e8cd-b191-bc5f-33fbeb4c4aef"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3a0fd3e7-46a7-4398-b1d9-0f7369670cb7"", ""inverseOntologyProperty"": """"}]","Incompleta, in più frammenti. Le superfici delle porzioni sempre esposte sono coperte da patine, al contrario di quelle dei frammenti messi in luce dagli scavi.",GEOMETRYCOLLECTION (POINT (29.1205599845811 37.9349620047775)),"Frammentaria cassa di sarcofago a ghirlande semilavorate con busti ritratto, situata subito a nord della tomba 42; oltre al fondo, si conservano alcuni frammenti delle pareti. Dalle porzioni conservate si evince che lo zoccolo è liscio e che le pareti presentano una ghirlanda sul lato breve e tre sui lati lunghi. Alle ghirlande, inframmezzate da sostegni verticali e sormontate dai busti ritratto, sono appesi grappoli d'uva. Il rilievo è piatto, con spigoli arrotondati, e rifinito a gradina.",110,,102,140,Adrianeo-antonina,,"[{""resourceId"": ""561df293-f685-e443-4095-41b6af76e6ce"", ""ontologyProperty"": """", ""resourceXresourceId"": ""82d1befd-ff76-4053-8bbb-92f509066fd4"", ""inverseOntologyProperty"": """"}]",,Marmo bianco a grana media.,"Marmar Tepe,Thiounta",marmo bianco,H15_519,"/files/uploadedfiles/ogg-H15_519_logo(1).jpg,/files/uploadedfiles/ogg-H15_519_logo(2).jpg",False,,,,cassa di sarcofago
d57f1251-9d55-99ce-de6c-a183c9461e77,Marmora,internal identifier,"Ismaelli, Scardozzi 2016c; Ismaelli, Scardozzi, Bozza 2017.",fine II sec. d.C. - inizi III sec. d.C.,"[{""resourceId"": ""465560e1-61af-8c1b-ea0f-f0db44930b39"", ""ontologyProperty"": """", ""resourceXresourceId"": ""79277f12-cf11-4347-b441-e3dfdb2a18d8"", ""inverseOntologyProperty"": """"}]",Attualmente immerso nel laghetto del Pamukkale Termal. Privo della porzione superiore.,GEOMETRYCOLLECTION (POINT (29.1255238485342 37.9263271281451)),"Imoscapo di colonna con scanalature ioniche; sotto l'apofige, listello e tondino.",,68,80,,Severiana,,"[{""resourceId"": ""723f82af-dc16-c9a6-fe62-4dc71b57f413"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bf8e4681-4a21-43f0-84e8-416509c53c0c"", ""inverseOntologyProperty"": """"}]",primo ordine,Marmo bianco a grana media.,Marmar Tepe,marmo bianco,H14_422,/files/uploadedfiles/ogg-H14_422_logo(1).jpg,False,,,,colonna
d5e40f82-3df6-225c-c6a5-b81f83362065,Marmora,internal identifier,"Waelkens 1982, 93, n.151; Scardozzi 2016a.",non id.,"[{""resourceId"": ""5cd531c6-e8cd-b191-bc5f-33fbeb4c4aef"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9c471feb-26b6-42e9-86d8-0111c859a075"", ""inverseOntologyProperty"": """"}]","Il manufatto presenta vari distacchi, in particolare delle teste e degli acroteri. Le superfici sono ricoperte da patine e incrostazioni.",GEOMETRYCOLLECTION (POINT (29.1200431389178 37.9371540325188)),"Coperchio a kline di sarcofago posto a sud-est della tomba 125. La parte inferiore del coperchio presenta una fascia liscia sormontata da una gola decorata con una fila di dentelli e da un anthemion, interrotti da una bugna di sollevamento sui lati corti e tre su quelli lunghi; al di sopra si trovano altre tre fasce lisce, di cui la centrale ribassata. Il materasso presenta sulla fronte un fregio con Eroti a caccia, mentre sugli altri lati è decorato con un motivo a riquadri rettangolari lisci e losanghe verticali. Sul materasso è semidistesa una coppia di coniugi vestiti con chitone e himation, di cui sono perdute le teste; di quella maschile si conservano scarsi resti dei riccioli della barba. Agli angoli posteriori del materasso sono seduti due Eroti.",110,,70,230,Romano-imperiale,,"[{""resourceId"": ""561df293-f685-e443-4095-41b6af76e6ce"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dab5c377-a7e9-46a7-969f-06e140fd5f2d"", ""inverseOntologyProperty"": """"}]",,Marmo bianco a grana media.,"Marmar Tepe,Thiounta",marmo bianco,H13_189,"/files/uploadedfiles/ogg-H13_189_logo(1).jpg,/files/uploadedfiles/ogg-H13_189_logo(2).JPG,/files/uploadedfiles/ogg-H13_189_logo(3).JPG,/files/uploadedfiles/ogg-H13_189_logo(4).JPG",False,,,,cassa di sarcofago
d677c6d6-67fe-9b78-9666-47d1b109f6cc,Marmora,internal identifier,"Koralay, Kılınçarslan 2015; Ditaranto 2016.",prima metà del III sec. d.C.,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4a9d668d-5614-4603-9e57-8625322137e4"", ""inverseOntologyProperty"": """"}]",Buono; le superfici sono coperte da abbondanti patine biologiche.,GEOMETRYCOLLECTION (POINT (29.1326962121094 37.9443765975476)),"Il fronte di cava è lungo ca. 20 m, alto 5 ed è stato approfondito nel fianco della montagna per almeno 8 m.",800,,500,2000,Severiana,,"[{""resourceId"": ""d19aeb8b-f129-fe62-8b26-6b9d7e9f813a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bb91e0d3-8a85-4806-b3bd-130ef88a4709"", ""inverseOntologyProperty"": """"}]",in situ,Marmo bianco a grana media.,Hierapolis–Gök Dere,marmo bianco,M4,"/files/uploadedfiles/ogg-M4_01.tif,/files/uploadedfiles/ogg-M4_02.tif",False,,,,fronte di cava
d75ad0f3-fc4a-8303-f49f-f3acf6ab208f,Marmora,internal identifier,"Ismaelli, Scardozzi 2016b.",non id.,"[{""resourceId"": ""757083b1-b3a8-ece9-9b7b-90ab08b0463f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8fbd55b1-da62-4369-b08c-7997cc2df5f7"", ""inverseOntologyProperty"": """"}]","Integro, con spigoli scheggiati in più punti.
Il blocco presenta in generale un buono stato di conservazione, localizzate fratture, perdita di materiale (forse per distacco da frattura) e fenomeni di riprecipitazione.",GEOMETRYCOLLECTION (POINT (29.1241631240152 37.9317140523689)),"Rocchio di fusto di pilastro del corpo centrale, con due lesene sulle facce rivolte a est e sud. Tutte le facce verticali del blocco sono lavorate accuratamente a gradina, tranne la faccia rivolta a ovest e quella verso nord. Queste presentano una lavorazione a subbia fine (preparazione per una decorazione a rilievo mai realizzata), inquadrata, su entrambi i lati, da un kyma liscio. Sulla faccia destra della lesena rivolta verso sud, un'iscrizione incisa verticalmente. Sugli spigoli della stessa lesena, due incassi per tasselli di restauro (10 x 16 cm, prof. 4 cm; 19 x 12 cm, prof. 14 cm).",103,,180,101,Romano-imperiale,,"[{""resourceId"": ""0caa7f18-a439-7bb2-3cef-90f4771c1613"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9e05ffd8-b3e1-4277-a9b7-37165f6ae05a"", ""inverseOntologyProperty"": """"}]",primo ordine,Marmo bianco a grana media.,Marmar Tepe,marmo bianco,H13_032,"/files/uploadedfiles/ogg-H13_032_logo(1).jpg,/files/uploadedfiles/ogg-H13_032_logo(2).jpg,/files/uploadedfiles/ogg-H13_032_logo(3).jpg",False,,,,pilastro
d8082285-21d5-7a6d-49f3-0b3da2ec3bd6,Marmora,internal identifier,"Waelkens 1982, 80, n. 64; Scardozzi 2016a.",prima metà del II sec. d.C.,"[{""resourceId"": ""5cd531c6-e8cd-b191-bc5f-33fbeb4c4aef"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0d91583c-046c-41dd-bf5c-9657dc45f665"", ""inverseOntologyProperty"": """"}]","Estremamente frammentario; superfici interessate da distacchi, patine e incrostazioni.",GEOMETRYCOLLECTION (POINT (29.1199385700467 37.9371519123483)),"Frammento di cassa di sarcofago a colonnette situato a sud-est della tomba 125. Si tratta di un frammento angolare che, sul lato meglio conservato, presenta da sinistra una figura femminile e una maschile stanti, entrambi in chitone e himation, separati da una colonna con scanalature tortili e capitello corinzio; sull'altro lato si vedono i resti di un'ulteriore figura scarsamente conservata.",25,,56,95,Adrianeo-antonina,,"[{""resourceId"": ""561df293-f685-e443-4095-41b6af76e6ce"", ""ontologyProperty"": """", ""resourceXresourceId"": ""887ed811-f466-4e36-85cf-3a9cc323dcd5"", ""inverseOntologyProperty"": """"}]",,Marmo bianco a grana media.,"Thiounta,Marmar Tepe",marmo bianco,H15_503,"/files/uploadedfiles/ogg-H15_503 (2)_logo.jpg,/files/uploadedfiles/ogg-H15_503_logo(1).jpg",False,,,,cassa di sarcofago
d87f1444-fc80-127f-57cd-b11964afe524,Marmora,internal identifier,"D'Andria, Ismaelli, Panarelli 2016.",prima metà del III sec. d.C.,"[{""resourceId"": ""465560e1-61af-8c1b-ea0f-f0db44930b39"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4e6bcc15-1f64-4b13-82ce-c23b11b572f5"", ""inverseOntologyProperty"": """"}]",Integro. Superfici in parte coperte da concrezione calcarea.,GEOMETRYCOLLECTION (POINT (29.1269329001852 37.9261922487101)),"Gradino sotto la balaustra di delimitazione delle vasche ai lati della tholos, in posto. Sono visibili solo il piano di attesa e, parzialmente, la faccia anteriore. Profondità pedata: 39,5 cm. Superfici trattate a gradina.",,,,126,Severiana,,"[{""resourceId"": ""eef3075c-b2aa-007d-9653-6433ed6deddc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e4e423c6-9b48-4ba6-adfb-adde9451d7f9"", ""inverseOntologyProperty"": """"}]",primo ordine,Marmo grigio a grana media.,Marmar Tepe,marmo grigio,H13_099,/files/uploadedfiles/ogg-H13_099_logo(1).jpg,False,,,,gradino
dadb8912-e134-bfa6-084b-12016eca7703,Marmora,internal identifier,"Ismaelli, Scardozzi 2016b.",non id.,"[{""resourceId"": ""757083b1-b3a8-ece9-9b7b-90ab08b0463f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""94ff94cb-9c48-48e0-b85f-37a3cbc1531e"", ""inverseOntologyProperty"": """"}]","Blocco integro, ma con gravi scheggiature; faccia anteriore del capitello totalmente mancante. Superfici consunte.",GEOMETRYCOLLECTION (POINT (29.1233381328641 37.9324971406258)),"Capitello ionico di colonna con sommoscapo lavorato nello stesso blocco. Piano di posa lavorato a gradina, con piccolo incavo in corrispondenza del centro e due alloggiamenti per perno (4 x 3 cm, prof. 4,5 cm; 3 x 3 cm, prof. 4,5 cm). Fusto scanalato, alto 42 cm, con apofige formata da un listello obliquo seguito da uno verticale, coronato da un tondino. Balaustrino con balteo decorato da un motivo a sinusoide, bordato da due tondini intagliati a formare un nastro ritorto. Ai lati, due foglie d'acanto ed una liscia (quest'ultima nella porzione rivolta verso l'alto) disposte in senso orizzontale. Le foglie d'acanto si caratterizzano per i solchi di trapano che percorrono al centro i lobi, i lobetti appuntiti e gli occhi d'ombra a goccia allungata. Nei punti di contatto tra le due foglie, si formano occhi d'ombra di forma triangolare e romboidale. Piano di attesa a gradina grossa, dotato di un incavo per olivella (9 x 4 cm, prof. 9 cm) e due per perno, senza canalette per il piombo (8 x 8 cm, prof. 4 cm; 9 x 8,5 cm, prof. 5 cm).",,66,76,107,Bizantina,,"[{""resourceId"": ""eb75a92e-d47b-5e54-5dcd-ae245b9b74de"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5124a2ca-1545-4eae-a233-77d54d8de41b"", ""inverseOntologyProperty"": """"}]",primo ordine,Marmo bianco a grana media.,Hierapolis–Gök Dere,marmo bianco,H13_025,"/files/uploadedfiles/ogg-H13_025_logo(1).jpg,/files/uploadedfiles/ogg-H13_025_logo(2).jpg,/files/uploadedfiles/ogg-H13_025_logo(3).jpg,/files/uploadedfiles/ogg-H13_025_logo(4).jpg",False,,,,capitello
db000a14-0cdd-9554-b032-2e4ed1505849,Marmora,internal identifier,"Atlante 2008, 115; Atlante 2015, 163; Ismaelli, Scardozzi 2016c.",prima metà del I sec. d.C.,"[{""resourceId"": ""465560e1-61af-8c1b-ea0f-f0db44930b39"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a7638b3d-e0bf-40ac-9cbf-159af4a94a08"", ""inverseOntologyProperty"": """"}]","Differenza di stato di conservazione tra le due porzioni inferiore (sempre in vista) e inferiore (portata alla luce dagli scavi del 2001-2003). Nella parte superiore sono visibili croste nere, licheni, mancanza di materiale e una grossa frattura che attraversa tutto il blocco.",GEOMETRYCOLLECTION (POINT (29.1248759417403 37.92650401329)),"Stipite della cosiddetta Porta Bella costituito sulla fronte da tre fasce lisce di altezza crescente, astragalo con perline ovoidali e fusarole romboidali e piano-convesse, kyma lesbio a staffa (foglia primaria con margine percorso da una nervatura angolare, piccolo occhiello, archetti semicircolari; foglia secondaria con peduncolo indipendente e foglie fortemente divaricate), cavetto decorato da un racemo continuo liscio, intervallato da calici e con cauli secondari terminanti in infiorescenze di varia foggia (fiori visti di profilo e rosette con petali arrotondati) e listello liscio. Faccia laterale esterna lavorata a subbia, con una fascia ribassata larga 13 cm lungo il margine anteriore.",78,,247,45,Giulio-claudia,,"[{""resourceId"": ""723f82af-dc16-c9a6-fe62-4dc71b57f413"", ""ontologyProperty"": """", ""resourceXresourceId"": ""982a4864-69b7-416b-9a8c-199869b526f6"", ""inverseOntologyProperty"": """"}]",primo ordine,Marmo bianco a grana media.,"Thiounta,Marmar Tepe",marmo bianco,H13_047,"/files/uploadedfiles/ogg-H13_047_logo(1).jpg,/files/uploadedfiles/ogg-H13_047_logo(2).jpg,/files/uploadedfiles/ogg-H13_047_logo(3).jpg",False,,,,stipite
db38e3b8-0330-1cff-4522-a7d1113387e8,Marmora,internal identifier,Scardozzi 2016a.,II-III sec. d.C,"[{""resourceId"": ""757083b1-b3a8-ece9-9b7b-90ab08b0463f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f14e7619-bcfc-4660-b0a7-f53adbfa6b82"", ""inverseOntologyProperty"": """"}]",Integro. Il blocco presenta un buono stato di conservazione.,GEOMETRYCOLLECTION (POINT (29.1243485353387 37.9310775683627)),"Segnacolo in forma di fallo, con elemento circolare sporgente sul piano di posa per l'incasso in un foro (come segnacolo di una sepoltura). Superiormente, il fallo è dotato di un fusto liscio con terminazione emisferica, preceduta da un tondino ed una fascia obliqua. Superfici trattate a gradina.
Il manufatto è conservato nell'Agorà Nord ma proviene da un tumulo della vicina Necropoli Nord o Nord-Est.",,26,66,,Antonino-severiana,M81,"[{""resourceId"": ""93f2a480-ff73-1473-6fe5-442037994c08"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cbd77c22-c3c1-463b-8867-c7694ef6c056"", ""inverseOntologyProperty"": """"}]",,Marmo bianco a grana media.,Marmar Tepe,marmo bianco,H13_091,/files/uploadedfiles/ogg-H13_091_logo(1).jpg,False,,,,segnacolo
